host_id,longitude,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_encoded,room_type_encoded
4694251.0,-73.98368,55.0,1.0,215.0,16.0,1.0
84463909.0,-73.94313,15.0,1.0,95.0,30.0,0.0
63801339.0,-73.9371,8.0,1.0,0.0,15.0,0.0
224401490.0,-73.95151,2.0,1.0,0.0,12.0,0.0
7245581.0,-73.93859,4.0,19.0,338.0,30.0,1.0
50741398.0,-73.96528,10.0,4.0,0.0,8.0,0.0
4777135.0,-73.9336,19.0,1.0,0.0,25.0,0.0
139871790.0,-73.95719,26.0,1.0,0.0,28.0,1.0
242962235.0,-73.89473,1.0,23.0,309.0,44.0,0.0
41083526.0,-73.92176,9.0,2.0,0.0,39.0,2.0
26529661.0,-73.94643,0.0,1.0,0.0,12.0,1.0
31296185.0,-73.9599,4.0,1.0,213.0,12.0,1.0
3833262.0,-73.96222,0.0,1.0,136.0,15.0,0.0
51501835.0,-73.99479,8.0,31.0,298.0,7.0,1.0
101657794.0,-73.80607,22.0,6.0,0.0,94.0,0.0
12243051.0,-74.00845,1.0,96.0,290.0,43.0,1.0
102685703.0,-73.99923,0.0,1.0,0.0,14.0,0.0
49827772.0,-73.91944,1.0,1.0,0.0,6.0,0.0
18218495.0,-73.93618,11.0,1.0,88.0,12.0,0.0
22595345.0,-73.98061,47.0,1.0,331.0,68.0,0.0
23834677.0,-73.94441,111.0,2.0,238.0,2.0,1.0
17766289.0,-73.90712,3.0,2.0,364.0,59.0,0.0
106436589.0,-73.9962,18.0,2.0,75.0,32.0,0.0
41760536.0,-73.95115,0.0,1.0,0.0,28.0,0.0
1153591.0,-73.98596,24.0,1.0,189.0,38.0,1.0
69852641.0,-73.98642,23.0,3.0,240.0,7.0,1.0
230192510.0,-73.97396,0.0,25.0,66.0,13.0,0.0
63720469.0,-73.91206,0.0,1.0,0.0,44.0,0.0
6565512.0,-73.95027,0.0,1.0,83.0,2.0,0.0
5004109.0,-73.97739,45.0,1.0,255.0,5.0,1.0
4803115.0,-73.9439,5.0,1.0,0.0,2.0,1.0
7127362.0,-73.96691,9.0,1.0,0.0,3.0,1.0
252604696.0,-73.99536,0.0,20.0,359.0,14.0,0.0
80040018.0,-73.95243,1.0,1.0,0.0,54.0,1.0
61719199.0,-73.98568,4.0,1.0,0.0,50.0,1.0
103217662.0,-73.90959,1.0,1.0,0.0,44.0,0.0
154088360.0,-73.94025,72.0,2.0,187.0,25.0,1.0
170445076.0,-73.75486,58.0,1.0,152.0,61.0,1.0
189165590.0,-73.94542,2.0,1.0,0.0,6.0,1.0
5099080.0,-73.96156,7.0,1.0,0.0,8.0,1.0
106168229.0,-73.91808,1.0,1.0,34.0,15.0,0.0
5720054.0,-73.78665,109.0,1.0,358.0,106.0,1.0
175311339.0,-73.86479,59.0,5.0,157.0,83.0,0.0
28891151.0,-73.89002,1.0,4.0,90.0,70.0,0.0
240460735.0,-73.98497,2.0,1.0,301.0,71.0,1.0
14515065.0,-73.93591,0.0,2.0,349.0,21.0,1.0
5592622.0,-73.91489,22.0,5.0,119.0,56.0,0.0
17844480.0,-73.96218,0.0,1.0,2.0,8.0,1.0
4878363.0,-73.94478,13.0,2.0,268.0,6.0,0.0
5828830.0,-73.76502,11.0,2.0,0.0,46.0,0.0
86510175.0,-73.89034,7.0,1.0,0.0,84.0,0.0
197190247.0,-73.98695,50.0,7.0,225.0,7.0,2.0
49670.0,-73.96238,11.0,1.0,95.0,24.0,1.0
10563051.0,-73.97298,26.0,1.0,0.0,5.0,1.0
200380610.0,-73.98667,0.0,65.0,365.0,7.0,1.0
114093125.0,-73.93634,65.0,1.0,48.0,2.0,1.0
232283561.0,-73.89102,26.0,3.0,80.0,168.0,1.0
6098059.0,-73.97994,0.0,1.0,0.0,8.0,1.0
156833182.0,-73.94819,41.0,1.0,0.0,54.0,1.0
787273.0,-73.99233,7.0,1.0,0.0,33.0,1.0
214347105.0,-73.96518,6.0,8.0,326.0,1.0,1.0
73630116.0,-73.98527,15.0,1.0,122.0,71.0,0.0
31121418.0,-73.94638,0.0,1.0,56.0,6.0,1.0
137358866.0,-73.87908,0.0,103.0,0.0,81.0,0.0
31770868.0,-73.98634,46.0,2.0,38.0,71.0,0.0
10659899.0,-73.93664,2.0,1.0,0.0,15.0,1.0
2119276.0,-73.98257,3.0,39.0,0.0,1.0,1.0
60077790.0,-73.93605,0.0,1.0,0.0,2.0,0.0
2609335.0,-73.95822,3.0,1.0,345.0,12.0,1.0
28249503.0,-73.90721,8.0,1.0,0.0,21.0,0.0
42597922.0,-73.95704,87.0,1.0,151.0,12.0,1.0
132130978.0,-73.93967,50.0,1.0,335.0,6.0,1.0
247795760.0,-73.99394,6.0,1.0,151.0,7.0,1.0
193296202.0,-73.95324,3.0,2.0,334.0,25.0,1.0
25326.0,-73.97519,19.0,2.0,85.0,17.0,0.0
22028840.0,-73.92878,71.0,2.0,0.0,30.0,0.0
29582232.0,-73.96417,3.0,5.0,86.0,22.0,1.0
4059034.0,-73.96107,302.0,1.0,246.0,12.0,1.0
7025954.0,-73.9826,11.0,1.0,0.0,19.0,0.0
9107715.0,-73.95075,26.0,1.0,115.0,28.0,1.0
36268893.0,-73.9705,1.0,1.0,0.0,8.0,1.0
16098958.0,-73.96502,0.0,96.0,158.0,1.0,1.0
159091490.0,-73.98254,20.0,17.0,354.0,34.0,0.0
122363368.0,-73.85424,0.0,1.0,180.0,69.0,1.0
269707834.0,-73.84779,0.0,1.0,168.0,88.0,1.0
552679.0,-73.95684,86.0,1.0,102.0,6.0,1.0
35910781.0,-73.88332,0.0,1.0,0.0,83.0,2.0
9538322.0,-74.00014,136.0,1.0,63.0,11.0,0.0
1960189.0,-74.00345,106.0,1.0,34.0,96.0,1.0
28752891.0,-73.9678,33.0,2.0,38.0,8.0,0.0
200479961.0,-73.87657,26.0,1.0,50.0,70.0,2.0
55601638.0,-73.9537,1.0,1.0,0.0,25.0,1.0
6639602.0,-73.96665,0.0,1.0,0.0,12.0,0.0
18056150.0,-73.98842,1.0,1.0,0.0,19.0,0.0
45374780.0,-73.99612,0.0,1.0,0.0,53.0,0.0
1473755.0,-73.94039,2.0,1.0,0.0,12.0,1.0
1360198.0,-74.06479,21.0,4.0,333.0,86.0,1.0
26377263.0,-73.93768,0.0,43.0,311.0,54.0,0.0
7624316.0,-73.91823,14.0,1.0,0.0,21.0,1.0
8834412.0,-73.90259,2.0,2.0,207.0,99.0,0.0
9864136.0,-73.94486,0.0,26.0,188.0,2.0,0.0
17617821.0,-73.94913,5.0,1.0,23.0,15.0,1.0
107930075.0,-73.84611,0.0,2.0,178.0,129.0,0.0
526338.0,-73.91314,22.0,1.0,0.0,21.0,1.0
124693842.0,-73.922,3.0,1.0,0.0,21.0,1.0
89331516.0,-73.95888,0.0,3.0,0.0,12.0,0.0
107434423.0,-73.98625,0.0,232.0,239.0,71.0,1.0
170510.0,-73.94659,309.0,2.0,3.0,6.0,1.0
15163034.0,-73.95926,3.0,1.0,174.0,28.0,1.0
26825592.0,-73.98165,19.0,1.0,18.0,19.0,1.0
17822256.0,-73.95742,32.0,4.0,163.0,2.0,0.0
630453.0,-73.99706,68.0,1.0,277.0,64.0,1.0
23751556.0,-73.99286,0.0,1.0,0.0,7.0,0.0
139127299.0,-73.99204,4.0,1.0,0.0,9.0,1.0
105225699.0,-73.79415,12.0,2.0,178.0,37.0,1.0
187530856.0,-73.94754,6.0,2.0,365.0,12.0,0.0
6057887.0,-73.93898,0.0,5.0,7.0,30.0,0.0
2464823.0,-73.92637,5.0,1.0,0.0,56.0,1.0
87827436.0,-74.00646,0.0,1.0,362.0,43.0,0.0
5592622.0,-73.91334,4.0,5.0,90.0,56.0,0.0
10737943.0,-73.96098,18.0,10.0,189.0,8.0,1.0
21455957.0,-73.94647,86.0,2.0,157.0,2.0,0.0
33833815.0,-73.97995,0.0,1.0,0.0,13.0,1.0
60244293.0,-73.92662,45.0,2.0,0.0,6.0,1.0
2385790.0,-73.93793,5.0,2.0,0.0,6.0,0.0
13917722.0,-73.98594,0.0,1.0,0.0,71.0,0.0
56920.0,-73.97063,0.0,2.0,352.0,8.0,0.0
85546351.0,-73.994,36.0,1.0,59.0,7.0,0.0
36999491.0,-73.96011,0.0,1.0,0.0,22.0,0.0
2396741.0,-74.03381,3.0,1.0,30.0,75.0,1.0
1544485.0,-74.00401,19.0,1.0,0.0,11.0,1.0
85235313.0,-74.00079,0.0,1.0,365.0,52.0,1.0
23974215.0,-73.95225,38.0,2.0,147.0,2.0,0.0
145803893.0,-73.98564,102.0,1.0,213.0,1.0,1.0
5879729.0,-73.94581,1.0,2.0,27.0,12.0,1.0
214207874.0,-73.99777,4.0,1.0,0.0,14.0,1.0
27863129.0,-74.00014,39.0,1.0,0.0,11.0,1.0
198749990.0,-73.97156,0.0,1.0,0.0,1.0,0.0
1094833.0,-73.92672,0.0,1.0,0.0,6.0,1.0
265200119.0,-73.9009,0.0,1.0,322.0,126.0,1.0
107434423.0,-73.99578,0.0,232.0,359.0,14.0,1.0
208410.0,-73.95407,7.0,1.0,0.0,12.0,1.0
53268392.0,-73.96389,0.0,1.0,0.0,8.0,2.0
11522679.0,-73.98593,0.0,1.0,0.0,19.0,1.0
41829977.0,-73.87496,0.0,2.0,170.0,81.0,0.0
314115.0,-73.89608,4.0,1.0,175.0,177.0,0.0
262281120.0,-73.95914,0.0,1.0,59.0,12.0,1.0
6710372.0,-73.9878,2.0,1.0,5.0,7.0,1.0
31306976.0,-73.93662,5.0,1.0,56.0,6.0,0.0
80686298.0,-73.91385,2.0,1.0,0.0,39.0,1.0
192189607.0,-73.92683,7.0,2.0,0.0,21.0,0.0
23527094.0,-73.96342,11.0,1.0,154.0,12.0,0.0
1104166.0,-73.95235,23.0,4.0,60.0,12.0,0.0
9888877.0,-73.98344,1.0,1.0,0.0,19.0,0.0
24222.0,-73.97952,11.0,2.0,4.0,19.0,0.0
1359611.0,-74.00392,10.0,1.0,0.0,14.0,1.0
732985.0,-74.00187,9.0,1.0,363.0,14.0,1.0
107434423.0,-73.9855,0.0,232.0,220.0,71.0,1.0
396599.0,-73.92244,1.0,2.0,157.0,21.0,0.0
16026189.0,-73.951,8.0,2.0,3.0,28.0,1.0
204160428.0,-73.99605,27.0,3.0,114.0,7.0,0.0
65690091.0,-73.94621,0.0,1.0,0.0,28.0,0.0
302529.0,-73.98189,2.0,1.0,0.0,23.0,1.0
203946076.0,-73.94213,2.0,1.0,152.0,12.0,1.0
266983536.0,-73.90412,1.0,1.0,364.0,99.0,0.0
43718548.0,-73.93349,16.0,1.0,0.0,18.0,0.0
39945901.0,-73.94941,28.0,1.0,3.0,4.0,1.0
50145118.0,-73.942,19.0,3.0,0.0,2.0,0.0
303939.0,-74.08519,333.0,6.0,340.0,55.0,0.0
195803.0,-73.99283,5.0,1.0,75.0,48.0,1.0
44951851.0,-73.95445,1.0,2.0,0.0,15.0,0.0
17085442.0,-73.97284,85.0,1.0,0.0,13.0,1.0
157393936.0,-73.7514,1.0,2.0,90.0,152.0,0.0
52666941.0,-73.9713,11.0,1.0,0.0,1.0,1.0
32060911.0,-74.11375,1.0,2.0,337.0,158.0,0.0
22565253.0,-74.03227,19.0,4.0,337.0,75.0,0.0
230192510.0,-73.97551,0.0,25.0,257.0,13.0,0.0
56607815.0,-73.98638,0.0,1.0,0.0,8.0,1.0
253906467.0,-73.99101,6.0,9.0,175.0,7.0,2.0
106932244.0,-73.94125,4.0,1.0,0.0,30.0,1.0
8435480.0,-73.94992,41.0,2.0,76.0,20.0,1.0
257479.0,-73.97681,6.0,1.0,0.0,8.0,1.0
22552061.0,-73.92598,1.0,1.0,168.0,21.0,0.0
1372837.0,-73.94969,0.0,1.0,0.0,28.0,1.0
1403769.0,-74.01043,18.0,1.0,161.0,79.0,1.0
10034987.0,-73.97319,25.0,1.0,0.0,8.0,1.0
97580.0,-73.92936,137.0,1.0,8.0,25.0,0.0
70713032.0,-73.99517,2.0,1.0,22.0,32.0,1.0
119779683.0,-73.94216,61.0,1.0,62.0,2.0,1.0
45293248.0,-73.95123,3.0,1.0,0.0,12.0,1.0
38092082.0,-73.91486,0.0,1.0,71.0,21.0,0.0
47015275.0,-73.88898,31.0,2.0,89.0,81.0,0.0
103841276.0,-73.93072,158.0,2.0,201.0,21.0,0.0
12243051.0,-74.00619,2.0,96.0,259.0,43.0,1.0
42154911.0,-73.94677,2.0,2.0,13.0,2.0,0.0
6273146.0,-73.94614,0.0,1.0,0.0,12.0,0.0
9910378.0,-73.92493,0.0,1.0,0.0,21.0,0.0
4127752.0,-73.94426,5.0,1.0,0.0,6.0,0.0
19578509.0,-74.00621,24.0,1.0,0.0,11.0,1.0
71499258.0,-73.96277,2.0,1.0,4.0,8.0,1.0
224317184.0,-73.92728,2.0,8.0,282.0,18.0,0.0
219517861.0,-73.97349,0.0,327.0,261.0,5.0,1.0
107180958.0,-73.94016,2.0,2.0,23.0,15.0,2.0
1390947.0,-73.98411,8.0,1.0,0.0,71.0,1.0
5268758.0,-73.92641,172.0,1.0,234.0,39.0,1.0
16139880.0,-73.91518,101.0,6.0,180.0,6.0,0.0
1507779.0,-73.98512,9.0,2.0,101.0,10.0,0.0
7737249.0,-73.99142,48.0,2.0,341.0,9.0,1.0
32924087.0,-73.93913,8.0,2.0,0.0,30.0,0.0
264752722.0,-73.99256,3.0,1.0,129.0,23.0,1.0
456638.0,-73.96015,8.0,1.0,30.0,12.0,1.0
52004369.0,-73.95854,9.0,1.0,0.0,28.0,1.0
208955733.0,-73.91995,6.0,4.0,350.0,54.0,0.0
14035150.0,-73.95098,0.0,1.0,0.0,12.0,1.0
51596474.0,-73.97104,1.0,12.0,0.0,67.0,0.0
215532980.0,-73.91137,11.0,3.0,68.0,44.0,0.0
11231506.0,-73.94037,9.0,1.0,1.0,6.0,1.0
14405060.0,-73.95143,7.0,1.0,0.0,28.0,1.0
13406954.0,-73.96156,1.0,3.0,0.0,12.0,0.0
188390380.0,-73.95074,26.0,1.0,0.0,15.0,1.0
1495021.0,-73.92016,0.0,2.0,281.0,39.0,0.0
33074274.0,-73.95,40.0,2.0,329.0,2.0,0.0
4714927.0,-73.94932,53.0,4.0,0.0,4.0,0.0
24710778.0,-73.95231,1.0,1.0,0.0,2.0,0.0
200380610.0,-73.98614,0.0,65.0,342.0,7.0,1.0
6883576.0,-73.94934,9.0,1.0,53.0,12.0,0.0
42030960.0,-74.02634,0.0,1.0,0.0,90.0,1.0
12243051.0,-74.00565,0.0,96.0,322.0,43.0,1.0
16234492.0,-73.86193,6.0,1.0,0.0,128.0,0.0
1385157.0,-73.97447,16.0,5.0,252.0,8.0,1.0
2010724.0,-73.95046,67.0,3.0,345.0,4.0,0.0
8410380.0,-73.98595,147.0,1.0,344.0,68.0,0.0
259683532.0,-73.89808,10.0,1.0,152.0,44.0,1.0
3778274.0,-73.9552,164.0,2.0,0.0,12.0,0.0
221929447.0,-73.94137,5.0,1.0,184.0,2.0,0.0
3586177.0,-73.9841,44.0,1.0,34.0,23.0,1.0
178793639.0,-74.00159,0.0,1.0,157.0,52.0,1.0
156948703.0,-73.8719,208.0,6.0,352.0,103.0,0.0
20459165.0,-73.91527,6.0,1.0,0.0,44.0,0.0
7465567.0,-73.99686,2.0,2.0,3.0,53.0,1.0
21734605.0,-73.97412,0.0,2.0,0.0,16.0,0.0
135680128.0,-73.85312,34.0,1.0,77.0,88.0,1.0
30370192.0,-73.96079,42.0,1.0,357.0,28.0,1.0
104835154.0,-73.94962,10.0,2.0,11.0,28.0,1.0
49807145.0,-73.94648,34.0,1.0,189.0,6.0,0.0
105538.0,-73.94844,29.0,1.0,222.0,12.0,1.0
1488809.0,-73.92945,53.0,1.0,0.0,21.0,1.0
5445919.0,-73.94105,3.0,1.0,0.0,20.0,0.0
9725785.0,-73.96833,220.0,2.0,100.0,12.0,0.0
7659871.0,-73.9622,21.0,1.0,21.0,24.0,0.0
3201774.0,-73.9886,199.0,2.0,142.0,10.0,0.0
102501688.0,-73.92505,2.0,1.0,348.0,42.0,0.0
4187747.0,-73.90639,2.0,1.0,340.0,138.0,0.0
3256433.0,-73.99291,3.0,7.0,4.0,23.0,1.0
1558222.0,-73.95192,3.0,3.0,0.0,20.0,0.0
260891097.0,-73.95332,2.0,2.0,88.0,6.0,0.0
3718821.0,-73.94955,44.0,1.0,96.0,2.0,0.0
1249685.0,-73.93942,21.0,1.0,0.0,2.0,1.0
146345538.0,-73.91507,1.0,5.0,361.0,21.0,0.0
16439835.0,-73.94535,0.0,1.0,332.0,2.0,1.0
260844992.0,-73.98445,0.0,1.0,89.0,76.0,0.0
40042311.0,-73.9777,1.0,1.0,359.0,5.0,1.0
46941561.0,-73.96372,16.0,1.0,49.0,28.0,1.0
74541079.0,-73.93638,5.0,9.0,72.0,15.0,1.0
9130040.0,-73.93299,8.0,6.0,365.0,54.0,0.0
50593630.0,-73.93225,6.0,1.0,0.0,15.0,0.0
134428157.0,-73.94231,1.0,7.0,0.0,6.0,0.0
16562278.0,-73.926,1.0,1.0,5.0,56.0,1.0
218612882.0,-73.9907,5.0,1.0,26.0,7.0,1.0
64350843.0,-73.95797,7.0,1.0,29.0,28.0,0.0
11309985.0,-73.96678,8.0,2.0,0.0,8.0,0.0
268491219.0,-73.99557,0.0,1.0,338.0,60.0,1.0
41171451.0,-73.95061,18.0,1.0,179.0,2.0,0.0
244082709.0,-73.76996,15.0,7.0,68.0,152.0,1.0
5708821.0,-73.99278,4.0,1.0,16.0,7.0,1.0
14487073.0,-73.91561,68.0,2.0,263.0,21.0,1.0
69677082.0,-73.93916,3.0,1.0,0.0,30.0,0.0
184110.0,-73.95292,25.0,1.0,0.0,2.0,0.0
50537550.0,-73.91625,24.0,1.0,365.0,6.0,1.0
45247495.0,-73.89946,8.0,1.0,250.0,115.0,1.0
579412.0,-73.95002,32.0,1.0,149.0,6.0,1.0
22860848.0,-73.9484,0.0,1.0,0.0,28.0,1.0
183178516.0,-73.86083,16.0,1.0,136.0,87.0,1.0
2965556.0,-73.91151,8.0,1.0,71.0,92.0,1.0
110146823.0,-73.99645,5.0,1.0,298.0,9.0,1.0
45601111.0,-73.74833,71.0,5.0,282.0,178.0,0.0
201079770.0,-73.93247,9.0,4.0,154.0,6.0,0.0
2503221.0,-73.96034,75.0,1.0,339.0,12.0,1.0
259087876.0,-73.98043,8.0,7.0,52.0,1.0,0.0
128416096.0,-73.95593,1.0,1.0,38.0,2.0,0.0
66309874.0,-73.87834,12.0,3.0,90.0,84.0,0.0
226572566.0,-73.94993,24.0,1.0,48.0,28.0,1.0
4274268.0,-73.95491,3.0,1.0,0.0,15.0,1.0
41762539.0,-74.0319,1.0,1.0,0.0,75.0,1.0
205530337.0,-73.90601,4.0,8.0,248.0,44.0,0.0
39476438.0,-73.93937,4.0,2.0,0.0,2.0,1.0
36866768.0,-73.99631,0.0,1.0,0.0,64.0,1.0
13741210.0,-73.96585,9.0,1.0,0.0,22.0,1.0
1252131.0,-73.98243,36.0,1.0,242.0,26.0,1.0
200461550.0,-73.92809,7.0,1.0,255.0,12.0,0.0
28121352.0,-73.87671,27.0,1.0,0.0,81.0,0.0
2073942.0,-73.96842,1.0,1.0,0.0,29.0,1.0
3470710.0,-73.94152,29.0,1.0,1.0,12.0,1.0
15231059.0,-73.98875,19.0,4.0,303.0,23.0,0.0
8814258.0,-73.79666,1.0,7.0,365.0,160.0,2.0
75819473.0,-73.95646,4.0,1.0,0.0,15.0,0.0
35144920.0,-73.95456,0.0,1.0,0.0,28.0,0.0
28913914.0,-73.90097,4.0,1.0,1.0,44.0,0.0
66993395.0,-73.9511,53.0,3.0,267.0,6.0,1.0
271916367.0,-73.85605,0.0,1.0,176.0,103.0,0.0
1354758.0,-73.98454,135.0,1.0,204.0,16.0,1.0
3485640.0,-73.94265,4.0,1.0,7.0,30.0,1.0
5179817.0,-73.98961,0.0,1.0,0.0,50.0,1.0
224696045.0,-73.95659,16.0,1.0,276.0,73.0,1.0
31757138.0,-74.00222,0.0,1.0,0.0,11.0,0.0
1311104.0,-73.95695,19.0,1.0,0.0,12.0,0.0
37735816.0,-73.96922,95.0,1.0,0.0,8.0,0.0
2353777.0,-73.97872,3.0,1.0,0.0,19.0,1.0
219517861.0,-73.97521,0.0,327.0,330.0,5.0,1.0
85082002.0,-73.95126,2.0,1.0,0.0,15.0,0.0
83856521.0,-74.0062,3.0,1.0,0.0,11.0,1.0
157401742.0,-73.92837,30.0,1.0,94.0,6.0,0.0
5158569.0,-73.93517,7.0,1.0,0.0,15.0,1.0
8967.0,-73.98493,430.0,1.0,220.0,7.0,0.0
14011859.0,-73.99248,6.0,1.0,0.0,33.0,1.0
114157738.0,-73.9636,19.0,1.0,0.0,45.0,1.0
7310057.0,-73.91918,2.0,1.0,0.0,56.0,1.0
3435970.0,-73.99467,3.0,1.0,186.0,32.0,1.0
110345854.0,-73.98573,1.0,1.0,0.0,23.0,1.0
5822377.0,-73.98798,1.0,2.0,0.0,19.0,2.0
17507617.0,-73.92238,21.0,1.0,75.0,6.0,0.0
9030453.0,-73.94456,6.0,2.0,305.0,2.0,0.0
21725994.0,-73.95831,9.0,2.0,82.0,24.0,1.0
89071431.0,-73.91175,112.0,1.0,271.0,119.0,0.0
47219962.0,-73.96159,123.0,2.0,263.0,24.0,1.0
204622039.0,-73.98406,19.0,1.0,252.0,19.0,1.0
270829995.0,-73.97718,0.0,1.0,341.0,5.0,1.0
158123420.0,-73.95679,0.0,1.0,23.0,24.0,0.0
61175161.0,-73.90752,1.0,1.0,0.0,56.0,0.0
123745971.0,-73.94673,0.0,6.0,341.0,28.0,0.0
43107610.0,-73.99,2.0,1.0,187.0,23.0,1.0
107434423.0,-74.00521,0.0,232.0,321.0,77.0,1.0
16288928.0,-73.97636,122.0,2.0,351.0,16.0,1.0
3868762.0,-74.00241,0.0,1.0,34.0,14.0,1.0
52484523.0,-73.91409,4.0,1.0,0.0,21.0,0.0
221213143.0,-73.982,0.0,9.0,337.0,26.0,1.0
5348587.0,-73.99071,1.0,1.0,0.0,23.0,0.0
171214206.0,-73.96336,48.0,3.0,7.0,45.0,0.0
51556615.0,-73.91467,66.0,1.0,307.0,39.0,1.0
174255459.0,-73.9461,24.0,1.0,188.0,30.0,1.0
430188.0,-73.95307,5.0,6.0,112.0,12.0,0.0
13257873.0,-73.95559,14.0,1.0,36.0,28.0,0.0
7620548.0,-73.90188,0.0,1.0,10.0,44.0,1.0
1581845.0,-74.00357,2.0,1.0,365.0,77.0,1.0
733034.0,-73.9534,4.0,1.0,0.0,12.0,1.0
241889662.0,-74.00539,3.0,5.0,329.0,11.0,0.0
4195861.0,-73.95517,208.0,2.0,238.0,15.0,1.0
51025844.0,-73.92718,93.0,3.0,90.0,18.0,2.0
90125781.0,-73.95647,1.0,1.0,0.0,2.0,1.0
19866179.0,-73.99296,1.0,1.0,0.0,60.0,0.0
69095594.0,-73.94292,3.0,1.0,74.0,4.0,1.0
2276842.0,-73.94307,19.0,2.0,88.0,12.0,2.0
13283016.0,-73.95167,0.0,1.0,0.0,15.0,1.0
247013511.0,-73.8756,3.0,6.0,36.0,83.0,1.0
51501835.0,-73.99283,3.0,31.0,270.0,7.0,1.0
40544318.0,-74.01575,9.0,1.0,0.0,101.0,1.0
88207924.0,-73.91958,4.0,1.0,0.0,18.0,1.0
198084744.0,-73.90824,58.0,1.0,13.0,49.0,0.0
1103465.0,-73.96271,35.0,1.0,31.0,3.0,1.0
94395484.0,-73.95998,6.0,1.0,0.0,45.0,1.0
9424650.0,-73.95423,74.0,1.0,179.0,12.0,1.0
89165708.0,-73.92781,0.0,1.0,358.0,15.0,0.0
38390671.0,-73.94207,12.0,1.0,48.0,30.0,0.0
552288.0,-73.92383,6.0,1.0,0.0,21.0,1.0
46453731.0,-73.95476,0.0,1.0,0.0,2.0,1.0
1106323.0,-73.98214,1.0,2.0,0.0,17.0,0.0
147814925.0,-73.99413,7.0,1.0,180.0,52.0,1.0
178145214.0,-73.95355,43.0,1.0,102.0,12.0,1.0
256090291.0,-74.00167,0.0,1.0,363.0,52.0,1.0
263901573.0,-73.9695,8.0,3.0,123.0,1.0,0.0
199833548.0,-73.80838,11.0,9.0,342.0,94.0,0.0
22384027.0,-73.91685,73.0,10.0,33.0,15.0,0.0
59215650.0,-73.95974,0.0,1.0,0.0,12.0,0.0
20518366.0,-73.95105,0.0,2.0,0.0,24.0,0.0
137817563.0,-73.93669,1.0,4.0,156.0,6.0,1.0
1197307.0,-73.93813,0.0,1.0,12.0,30.0,1.0
256743247.0,-73.7809,14.0,2.0,72.0,112.0,0.0
169166409.0,-73.92673,40.0,2.0,48.0,56.0,0.0
37256833.0,-73.94254,11.0,1.0,0.0,2.0,0.0
228567385.0,-73.84766,6.0,1.0,336.0,118.0,1.0
24092147.0,-73.9221,1.0,1.0,88.0,21.0,0.0
157506473.0,-73.81977,6.0,1.0,0.0,37.0,0.0
12243051.0,-73.99599,0.0,96.0,279.0,14.0,1.0
6324947.0,-73.94061,4.0,1.0,7.0,20.0,0.0
109884885.0,-73.91447,4.0,1.0,0.0,21.0,1.0
10674441.0,-73.95446,0.0,2.0,148.0,6.0,1.0
145518739.0,-73.98736,10.0,3.0,334.0,68.0,0.0
49164778.0,-73.9445,76.0,1.0,360.0,2.0,1.0
229486123.0,-73.96639,4.0,1.0,286.0,1.0,1.0
162280872.0,-73.95812,1.0,13.0,325.0,28.0,1.0
5680111.0,-73.91399,2.0,7.0,130.0,21.0,0.0
174986751.0,-73.93976,6.0,3.0,123.0,30.0,0.0
23982388.0,-73.96695,3.0,5.0,318.0,1.0,1.0
44924546.0,-73.97971,201.0,4.0,5.0,38.0,0.0
7627510.0,-73.88404,5.0,1.0,157.0,83.0,0.0
105049617.0,-73.98958,97.0,3.0,132.0,7.0,0.0
89715420.0,-73.89315,11.0,1.0,1.0,100.0,1.0
261375719.0,-73.98704,2.0,1.0,188.0,7.0,1.0
1475015.0,-73.98616,6.0,52.0,365.0,7.0,1.0
1273385.0,-73.92089,4.0,1.0,0.0,25.0,1.0
2856748.0,-73.96454,0.0,49.0,245.0,1.0,1.0
199147185.0,-73.99487,33.0,5.0,113.0,79.0,1.0
15863391.0,-73.96095,16.0,1.0,0.0,3.0,0.0
19847523.0,-73.91283,0.0,1.0,0.0,39.0,1.0
45863742.0,-74.01758,0.0,1.0,365.0,101.0,1.0
5421054.0,-73.92169,8.0,1.0,0.0,21.0,1.0
253619642.0,-73.99173,0.0,1.0,19.0,7.0,1.0
3726590.0,-73.95506,6.0,1.0,7.0,28.0,1.0
30884023.0,-73.79179,53.0,1.0,0.0,106.0,1.0
97856969.0,-73.99083,1.0,1.0,0.0,38.0,1.0
2306962.0,-73.98384,24.0,1.0,23.0,17.0,1.0
92524622.0,-73.94503,35.0,1.0,0.0,4.0,1.0
30848788.0,-73.94656,35.0,2.0,89.0,6.0,0.0
1709717.0,-73.95088,46.0,1.0,346.0,28.0,1.0
22541573.0,-73.99941,0.0,87.0,362.0,14.0,1.0
31963371.0,-73.96253,78.0,1.0,0.0,12.0,1.0
1918417.0,-73.95789,1.0,1.0,0.0,12.0,0.0
66744930.0,-73.95784,18.0,1.0,61.0,12.0,1.0
4622157.0,-73.9502,4.0,1.0,0.0,2.0,1.0
2232742.0,-73.99383,7.0,1.0,0.0,36.0,1.0
29899972.0,-73.91616,0.0,1.0,0.0,56.0,1.0
244182582.0,-73.99431,0.0,4.0,339.0,23.0,0.0
1407021.0,-73.99015,30.0,1.0,0.0,9.0,1.0
33906084.0,-73.95273,1.0,1.0,0.0,12.0,1.0
13223221.0,-73.95626,1.0,1.0,0.0,117.0,1.0
147675745.0,-73.95143,30.0,1.0,42.0,28.0,1.0
